"indID","broodID","year","hatch_size","par_load","relative_par_load","tarsus","mass","laydate","fledg_size","nestbag"
"4961917","pir16","2004",7,21,3,15.8,9.4,135,7,2
"4961918","pir16","2004",7,21,3,16.45,9.6,135,7,2
"4961920","pir136","2004",8,30,3.75,15.9,9.9,135,8,2
"4961921","pir136","2004",8,30,3.75,15.91,10.9,135,8,2
"4961922","pir136","2004",8,30,3.75,16.27,10.8,135,8,2
"4961923","pir136","2004",8,30,3.75,16.1,11.4,135,8,2
"4961924","pir136","2004",8,30,3.75,15.9,11.1,135,8,2
"4961925","pir136","2004",8,30,3.75,16.21,10.9,135,8,2
"4961926","pir20","2004",5,28,5.6,15.78,10.2,137,5,2
"4961927","pir20","2004",5,28,5.6,15.77,10.3,137,5,2
"4961928","pir20","2004",5,28,5.6,16.16,11.1,137,5,2
"4961929","pir20","2004",5,28,5.6,15.85,10.2,137,5,2
"4961930","pir20","2004",5,28,5.6,15.6,10.1,137,5,2
"4961931","pir41","2004",7,53,7.57,15.56,7.9,137,6,2
"4961932","pir41","2004",7,53,7.57,15.69,8.1,137,6,2
"4961933","pir41","2004",7,53,7.57,16.18,8.3,137,6,2
"4961934","pir127","2004",7,36,5.14,15.97,9.8,137,7,1
"4961935","pir127","2004",7,36,5.14,16.03,8.6,137,7,1
"4961936","pir127","2004",7,36,5.14,15.96,9.3,137,7,1
"4961937","pir127","2004",7,36,5.14,15.55,8.9,137,7,1
"4961938","pir127","2004",7,36,5.14,16.05,9.9,137,7,1
"4961939","pir127","2004",7,36,5.14,16.03,8.8,137,7,1
"4961940","pir75","2004",6,0,0,16.3,9.6,136,6,2
"4961941","pir75","2004",6,0,0,16.4,10.4,136,6,2
"4961942","pir75","2004",6,0,0,16.05,10.1,136,6,2
"4961943","pir75","2004",6,0,0,16.7,10.8,136,6,2
"4961944","pir75","2004",6,0,0,16.05,9.7,136,6,2
"4961945","pir75","2004",6,0,0,16.6,10.6,136,6,2
"4961948","pir153","2004",6,60,10,14.9,9.1,139,6,2
"4961949","pir153","2004",6,60,10,15.4,8.4,139,6,2
"4961952","pir65","2004",7,50,7.14,16.4,9.5,138,7,1
"4961953","pir65","2004",7,50,7.14,16,8.5,138,7,1
"4961954","pir65","2004",7,50,7.14,15.82,9.5,138,7,1
"4961955","pir65","2004",7,50,7.14,15.72,10,138,7,1
"4961956","pir65","2004",7,50,7.14,16.32,10.6,138,7,1
"4961957","pir65","2004",7,50,7.14,15.5,9.4,138,7,1
"4961958","pir65","2004",7,50,7.14,16.18,10,138,7,1
"5116882","pir48","2006",6,60,10,16.55,9.7,127,6,2
"5116883","pir48","2006",6,60,10,16.06,10.3,127,6,2
"5116884","pir48","2006",6,60,10,16.35,9.7,127,6,2
"5116885","pir48","2006",6,60,10,16.99,10.4,127,6,2
"5116886","pir48","2006",6,60,10,16.11,10.6,127,6,2
"5116887","pir48","2006",6,60,10,16.03,9.7,127,6,2
"5116888","pir29","2006",5,75,15,16.55,10.8,126,5,1
"5116889","pir29","2006",5,75,15,16.81,10.5,126,5,1
"5116890","pir29","2006",5,75,15,16.05,10.5,126,5,1
"5116891","pir29","2006",5,75,15,16.01,10,126,5,1
"5116892","pir29","2006",5,75,15,15.81,10.3,126,5,1
"5116893","pir121","2006",7,70,10,16.23,11,126,7,1
"5116894","pir121","2006",7,70,10,16.34,10.5,126,7,1
"5116895","pir121","2006",7,70,10,17.08,11,126,7,1
"5116896","pir121","2006",7,70,10,16.08,10.7,126,7,1
"5116897","pir121","2006",7,70,10,17.08,10.7,126,7,1
"5116898","pir121","2006",7,70,10,16.6,11,126,7,1
"5116899","pir121","2006",7,70,10,16.61,11,126,7,1
"5117041","pir105","2006",5,34,6.8,16.11,10,134,5,1
"5117042","pir105","2006",5,34,6.8,16.11,9.7,134,5,1
"5117044","pir105","2006",5,34,6.8,15.9,9.7,134,5,1
"5117045","pir105","2006",5,34,6.8,16.22,9.6,134,5,1
"5117046","pir89","2006",4,61,15.25,16.01,10.4,135,4,1
"5117047","pir89","2006",4,61,15.25,16.73,10.8,135,4,1
"5117048","pir89","2006",4,61,15.25,16.1,10.1,135,4,1
"5117049","pir89","2006",4,61,15.25,16.45,10.5,135,4,1
"5117310","pir5","2006",9,88,9.78,16.71,10.4,121,9,1
"5117311","pir5","2006",9,88,9.78,16.64,10.3,121,9,1
"5117313","pir5","2006",9,88,9.78,16.67,10.3,121,9,1
"5117314","pir5","2006",9,88,9.78,16.76,10.7,121,9,1
"5117315","pir5","2006",9,88,9.78,16.6,10.4,121,9,1
"5117316","pir5","2006",9,88,9.78,16.88,10.2,121,9,1
"5117317","pir5","2006",9,88,9.78,16.29,9.6,121,9,1
"5117318","pir5","2006",9,88,9.78,15.82,9.6,121,9,1
"5117319","pir75","2006",6,95,15.83,16.17,8.5,134,5,2
"5117320","pir75","2006",6,95,15.83,15.61,8.1,134,5,2
"5117321","pir75","2006",6,95,15.83,16.09,9.4,134,5,2
"5117322","pir75","2006",6,95,15.83,16.12,8.4,134,5,2
"5117323","pir75","2006",6,95,15.83,15.99,9.2,134,5,2
"5117336","pir25","2006",5,82,16.4,16.39,8.9,135,5,1
"5117337","pir25","2006",5,82,16.4,16.52,8.7,135,5,1
"5117338","pir25","2006",5,82,16.4,16.32,8.7,135,5,1
"5117340","pir25","2006",5,82,16.4,16.6,8.4,135,5,1
"5117341","pir155","2006",10,64,6.4,16.46,9.3,116,3,1
"5117342","pir155","2006",10,64,6.4,16.33,9.3,116,3,1
"5117796","pir125","2006",5,68,13.6,16.18,9.3,133,5,1
"5117797","pir125","2006",5,68,13.6,16.09,8.2,133,5,1
"5117798","pir125","2006",5,68,13.6,16.15,8.7,133,5,1
"5117799","pir125","2006",5,68,13.6,16.24,9.1,133,5,1
"5117800","pir125","2006",5,68,13.6,16.45,8.7,133,5,1
"5535873","pir133","2008",5,44,8.8,15.37,10,125,5,2
"5535875","pir133","2008",5,44,8.8,15.66,10.2,125,5,2
"5535877","pir133","2008",5,44,8.8,16.55,10.2,125,5,2
"5535996","pir62","2008",6,98,16.33,16.1,10.1,125,4,2
"5535997","pir62","2008",6,98,16.33,15.33,9,125,4,2
"5535998","pir62","2008",6,98,16.33,15.74,9,125,4,2
"5535999","pir62","2008",6,98,16.33,15.79,8.2,125,4,2
"5536000","pir62","2008",6,98,16.33,15.97,9.5,125,4,2
"5545344","pir202","2009",7,46,6.57,16.1,8.7,127,7,2
"5545345","pir202","2009",7,46,6.57,15.84,9.2,127,7,2
"5545346","pir202","2009",7,46,6.57,16.46,8.6,127,7,2
"5545347","pir202","2009",7,46,6.57,15.93,8.9,127,7,2
"5545348","pir202","2009",7,46,6.57,16.45,9.4,127,7,2
"5545349","pir202","2009",7,46,6.57,16.33,8.6,127,7,2
"5545350","pir202","2009",7,46,6.57,15.78,8.4,127,7,2
"5545351","pir96","2009",7,58,8.29,16.25,9.2,127,7,2
"5545353","pir96","2009",7,58,8.29,16.24,9.2,127,7,2
"5545354","pir96","2009",7,58,8.29,16.6,9.8,127,7,2
"5545355","pir96","2009",7,58,8.29,15.94,9.1,127,7,2
"5545356","pir96","2009",7,58,8.29,15.76,9,127,7,2
"5545357","pir96","2009",7,58,8.29,16.43,9.6,127,7,2
"5545358","pir93","2009",7,0,0,16.09,9.7,127,6,1
"5545359","pir93","2009",7,0,0,16.38,9.4,127,6,1
"5545361","pir93","2009",7,0,0,16.07,9.4,127,6,1
"5545362","pir93","2009",7,0,0,15.87,8.6,127,6,1
"5545363","pir93","2009",7,0,0,15.6,9.4,127,6,1
"5545380","pir155","2009",7,114,16.29,16.31,9.3,130,7,2
"5545381","pir155","2009",7,114,16.29,15.96,8.6,130,7,2
"5545382","pir155","2009",7,114,16.29,16.08,8.7,130,7,2
"5545383","pir155","2009",7,114,16.29,15.2,8.5,130,7,2
"5545384","pir155","2009",7,114,16.29,15.64,8.7,130,7,2
"5545385","pir155","2009",7,114,16.29,15.5,8.2,130,7,2
"5545386","pir155","2009",7,114,16.29,15.94,8.2,130,7,2
"5545388","pir59","2009",6,47,7.83,16.42,7.9,129,4,2
"5545389","pir59","2009",6,47,7.83,16.2,9.7,129,4,2
"5545392","pir59","2009",6,47,7.83,15.9,8.5,129,4,2
"5545393","pir59","2009",6,47,7.83,NA,6.2,129,4,2
"5563285","pir55","2007",7,35,5,15.03,9.5,121,5,1
"5563286","pir55","2007",7,35,5,15.5,9.9,121,5,1
"5563287","pir55","2007",7,35,5,15.8,8.9,121,5,1
"5563288","pir55","2007",7,35,5,15.37,9.5,121,5,1
"5563290","pir128","2007",6,62,10.33,16,10,126,6,1
"5563291","pir128","2007",6,62,10.33,16.01,9.6,126,6,1
"5563293","pir128","2007",6,62,10.33,14.92,9.2,126,6,1
"5563294","pir128","2007",6,62,10.33,14.82,10,126,6,1
"5563295","pir128","2007",6,62,10.33,14.85,9.2,126,6,1
"5563296","pir29","2007",5,49,9.8,15.88,9.9,125,0,1
"5563298","pir29","2007",5,49,9.8,15.45,9.7,125,0,1
"5563299","pir29","2007",5,49,9.8,15.37,9,125,0,1
"5563300","pir29","2007",5,49,9.8,15.84,9,125,0,1
"5563469","pir2","2007",7,32,4.57,16.47,9.7,124,7,1
"5563470","pir2","2007",7,32,4.57,16.35,9.3,124,7,1
"5563471","pir2","2007",7,32,4.57,16.3,10.2,124,7,1
"5563472","pir2","2007",7,32,4.57,16.49,9.4,124,7,1
"5563473","pir2","2007",7,32,4.57,16.54,9.1,124,7,1
"5563474","pir2","2007",7,32,4.57,15.94,9.7,124,7,1
"5563560","pir41","2007",7,79,11.29,16.11,10.2,118,3,1
"5563561","pir41","2007",7,79,11.29,15.72,9.8,118,3,1
"5563562","pir41","2007",7,79,11.29,15.91,9,118,3,1
"5563590","pir43","2007",9,33,3.67,15.51,10.8,119,9,1
"5563591","pir43","2007",9,33,3.67,16.05,10.5,119,9,1
"5563592","pir43","2007",9,33,3.67,16.02,10.5,119,9,1
"5563593","pir43","2007",9,33,3.67,15.39,10.6,119,9,1
"5563595","pir43","2007",9,33,3.67,15.69,9.7,119,9,1
"5563596","pir43","2007",9,33,3.67,15.75,9.8,119,9,1
"5563597","pir43","2007",9,33,3.67,16.04,10.2,119,9,1
"5563598","pir43","2007",9,33,3.67,16.57,10.4,119,9,1
"5563671","pir104","2007",4,26,6.5,15.8,10,130,4,1
"5563672","pir104","2007",4,26,6.5,16.6,10.2,130,4,1
"5563673","pir104","2007",4,26,6.5,16.38,10.3,130,4,1
"5563674","pir104","2007",4,26,6.5,16.1,9.8,130,4,1
"5563680","pir87","2007",7,40,5.71,16.17,9.9,133,7,1
"5563681","pir87","2007",7,40,5.71,16.19,10.2,133,7,1
"5563684","pir87","2007",7,40,5.71,16.46,10,133,7,1
"5563685","pir87","2007",7,40,5.71,16.42,10.5,133,7,1
"5563686","pir87","2007",7,40,5.71,16.36,10.4,133,7,1
"5563903","pir51","2007",6,18,3,16.6,9.2,128,6,1
"5563904","pir51","2007",6,18,3,15.74,9.2,128,6,1
"5563905","pir51","2007",6,18,3,16.54,9.7,128,6,1
"5563906","pir51","2007",6,18,3,15.86,9.5,128,6,1
"5563908","pir51","2007",6,18,3,16.15,9.4,128,6,1
"5597043","pir34","2009",4,43,10.75,15.75,9.2,125,4,2
"5597044","pir34","2009",4,43,10.75,16.49,10,125,4,2
"5597045","pir34","2009",4,43,10.75,15.98,9.3,125,4,2
"5597046","pir34","2009",4,43,10.75,16.26,9.3,125,4,2
"5597066","pir37","2009",8,81,10.12,16.42,9.2,119,8,2
"5597067","pir37","2009",8,81,10.12,15.72,8.8,119,8,2
"5597068","pir37","2009",8,81,10.12,16.42,9.6,119,8,2
"5597069","pir37","2009",8,81,10.12,15.8,9.2,119,8,2
"5597070","pir37","2009",8,81,10.12,16.78,9.9,119,8,2
"5597071","pir37","2009",8,81,10.12,16.45,9.9,119,8,2
"5597072","pir37","2009",8,81,10.12,16.33,9.7,119,8,2
"5597073","pir37","2009",8,81,10.12,16.08,9.5,119,8,2
"5597074","pir54","2009",9,121,13.44,15.78,9.1,120,8,2
"5597075","pir54","2009",9,121,13.44,16,9,120,8,2
"5597076","pir54","2009",9,121,13.44,15.25,8.7,120,8,2
"5597077","pir54","2009",9,121,13.44,16.6,10.1,120,8,2
"5597078","pir54","2009",9,121,13.44,16.68,9,120,8,2
"5597079","pir54","2009",9,121,13.44,15.85,9.2,120,8,2
"5597080","pir54","2009",9,121,13.44,15.7,9.2,120,8,2
"5597081","pir54","2009",9,121,13.44,15.9,9.3,120,8,2
"5597291","pir243","2010",6,37,6.17,NA,10.4,119,NA,1
"5597293","pir243","2010",6,37,6.17,NA,9.6,119,NA,1
"5597294","pir243","2010",6,37,6.17,NA,10.4,119,NA,1
"5597295","pir243","2010",6,37,6.17,NA,10,119,NA,1
"5597296","pir243","2010",6,37,6.17,NA,10.6,119,NA,1
"5597341","pir134","2009",4,24,6,15.8,8.8,152,3,1
"5597343","pir134","2009",4,24,6,15.41,9.3,152,3,1
"5597626","pir139","2009",7,68,9.71,15.92,8.9,125,7,2
"5597627","pir139","2009",7,68,9.71,14.79,8.3,125,7,2
"5597628","pir139","2009",7,68,9.71,15.39,8.6,125,7,2
"5597629","pir139","2009",7,68,9.71,14.83,8.2,125,7,2
"5597630","pir139","2009",7,68,9.71,15.45,8.8,125,7,2
"5597632","pir139","2009",7,68,9.71,15.03,8,125,7,2
"5597654","pir25","2009",8,53,6.62,15.98,9.3,129,7,1
"5597655","pir25","2009",8,53,6.62,16.44,10.1,129,7,1
"5597656","pir25","2009",8,53,6.62,16.91,9.5,129,7,1
"5597657","pir25","2009",8,53,6.62,16.3,9.2,129,7,1
"5597659","pir25","2009",8,53,6.62,16.29,9,129,7,1
"5597675","pir133","2009",8,43,5.38,15.6,9.4,127,8,2
"5597676","pir133","2009",8,43,5.38,16.28,9.9,127,8,2
"5597677","pir133","2009",8,43,5.38,16.18,9.9,127,8,2
"5597678","pir133","2009",8,43,5.38,16.32,10.2,127,8,2
"5597679","pir133","2009",8,43,5.38,15.88,9.3,127,8,2
"5597680","pir133","2009",8,43,5.38,16.1,9.9,127,8,2
"5597681","pir133","2009",8,43,5.38,16.11,9.8,127,8,2
"5597788","pir158","2010",6,23,3.83,16.89,9.8,118,6,1
"5597790","pir158","2010",6,23,3.83,16.66,10,118,6,1
"5597791","pir158","2010",6,23,3.83,16.97,9.7,118,6,1
"5597792","pir158","2010",6,23,3.83,16.73,9.7,118,6,1
"5597793","pir158","2010",6,23,3.83,16.66,9.8,118,6,1
"5597832","pir62","2010",6,30,5,15.97,9.8,121,6,1
"5597833","pir62","2010",6,30,5,16.53,9.6,121,6,1
"5597834","pir62","2010",6,30,5,16.51,10.4,121,6,1
"5597835","pir62","2010",6,30,5,17.4,10.8,121,6,1
"5597836","pir62","2010",6,30,5,16.05,9.7,121,6,1
"5597848","pir133","2010",8,45,5.62,16.05,8.9,124,2,1
"5597849","pir133","2010",8,45,5.62,16.82,9.3,124,2,1
"5597851","pir133","2010",8,45,5.62,15.8,8.9,124,2,1
"5597852","pir133","2010",8,45,5.62,15.96,9.4,124,2,1
"5597853","pir133","2010",8,45,5.62,15.68,9.1,124,2,1
"5597854","pir133","2010",8,45,5.62,16.14,9.4,124,2,1
"5597855","pir133","2010",8,45,5.62,15.61,8.6,124,2,1
"5597858","pir16","2010",4,30,7.5,NA,10.1,139,4,1
"5597859","pir16","2010",4,30,7.5,NA,10.3,139,4,1
"5597860","pir16","2010",4,30,7.5,NA,9.2,139,4,1
"5995664","pir62","2008",6,98,16.33,16.12,9.2,125,4,2
"5995675","pir102","2008",3,47,15.67,16.93,10.5,127,3,1
"5995676","pir102","2008",3,47,15.67,16.98,11.4,127,3,1
"5995677","pir102","2008",3,47,15.67,16.27,10.3,127,3,1
"5995678","pir107","2008",5,42,8.4,16.3,9.2,128,5,1
"5995679","pir107","2008",5,42,8.4,16.42,10.1,128,5,1
"5995680","pir107","2008",5,42,8.4,16.11,9.4,128,5,1
"5995681","pir107","2008",5,42,8.4,16.6,9.8,128,5,1
"5995682","pir107","2008",5,42,8.4,15.82,8.9,128,5,1
"5995689","pir203","2008",7,142,20.29,15.5,8.5,128,5,2
"5995690","pir203","2008",7,142,20.29,15.56,7.6,128,5,2
"5995691","pir203","2008",7,142,20.29,16.08,9,128,5,2
"5995692","pir203","2008",7,142,20.29,15.93,8,128,5,2
"6000615","pir49","2010",7,45,6.43,NA,7.8,120,7,1
"6000616","pir49","2010",7,45,6.43,NA,7.3,120,7,1
"6000617","pir49","2010",7,45,6.43,NA,8.1,120,7,1
"6000618","pir49","2010",7,45,6.43,NA,6.9,120,7,1
"6000619","pir49","2010",7,45,6.43,NA,6.2,120,7,1
"6000620","pir49","2010",7,45,6.43,NA,6.8,120,7,1
"6000621","pir49","2010",7,45,6.43,NA,6.6,120,7,1
"6000628","pir60","2010",7,86,12.29,NA,10.1,121,7,1
"6000629","pir60","2010",7,86,12.29,NA,9.7,121,7,1
"6000630","pir60","2010",7,86,12.29,NA,9.9,121,7,1
"6000631","pir60","2010",7,86,12.29,NA,9.7,121,7,1
"6000632","pir60","2010",7,86,12.29,NA,9.8,121,7,1
"6000633","pir60","2010",7,86,12.29,NA,9.2,121,7,1
"6000634","pir60","2010",7,86,12.29,NA,9.4,121,7,1
"6000645","pir103","2010",6,78,13,NA,8.8,122,6,1
"6000646","pir103","2010",6,78,13,NA,10.1,122,6,1
"6000647","pir103","2010",6,78,13,NA,9.3,122,6,1
"6000648","pir155","2010",7,40,5.71,NA,9.2,134,NA,1
"6000649","pir235","2010",6,82,13.67,NA,9.2,125,6,1
"6000650","pir235","2010",6,82,13.67,NA,9.1,125,6,1
"6000651","pir235","2010",6,82,13.67,NA,9.1,125,6,1
"6000652","pir235","2010",6,82,13.67,NA,8.2,125,6,1
"6000653","pir235","2010",6,82,13.67,NA,9.1,125,6,1
"6000654","pir235","2010",6,82,13.67,NA,8.9,125,6,1
"6000655","pir138","2010",6,69,11.5,NA,10.5,134,NA,1
"6000656","pir138","2010",6,69,11.5,NA,10.1,134,NA,1
"6000657","pir128","2010",8,44,5.5,NA,8.4,123,8,1
"6000658","pir128","2010",8,44,5.5,NA,9.1,123,8,1
"6000659","pir128","2010",8,44,5.5,NA,8.9,123,8,1
"6000660","pir128","2010",8,44,5.5,NA,8.9,123,8,1
"6000661","pir128","2010",8,44,5.5,NA,9.3,123,8,1
"6000662","pir128","2010",8,44,5.5,NA,9.4,123,8,1
"6000663","pir128","2010",8,44,5.5,NA,9.1,123,8,1
"6000664","pir128","2010",8,44,5.5,NA,9.4,123,8,1
"6000668","pir157","2010",7,52,7.43,NA,9.1,124,7,1
"6000669","pir157","2010",7,52,7.43,NA,9.6,124,7,1
"6000670","pir157","2010",7,52,7.43,NA,9,124,7,1
"6000671","pir157","2010",7,52,7.43,NA,8.2,124,7,1
"6000672","pir157","2010",7,52,7.43,NA,9.4,124,7,1
"6000673","pir157","2010",7,52,7.43,NA,8.8,124,7,1
"6000674","pir157","2010",7,52,7.43,NA,9.7,124,7,1
"6000675","pir22","2010",3,35,11.67,NA,10.5,124,3,1
"6000676","pir22","2010",3,35,11.67,NA,11,124,3,1
"6000677","pir22","2010",3,35,11.67,NA,10.5,124,3,1
"6000678","pir125","2010",8,34,4.25,NA,9.4,129,8,1
"6000679","pir125","2010",8,34,4.25,NA,9.7,129,8,1
"6000680","pir125","2010",8,34,4.25,NA,9.9,129,8,1
"6000682","pir125","2010",8,34,4.25,NA,9.6,129,8,1
"6000683","pir125","2010",8,34,4.25,NA,9.3,129,8,1
"6000684","pir125","2010",8,34,4.25,NA,8.9,129,8,1
"6000685","pir125","2010",8,34,4.25,NA,10,129,8,1
"6000686","pir112","2010",5,0,0,NA,10.2,137,NA,1
"6000687","pir112","2010",5,0,0,NA,9.8,137,NA,1
"6000688","pir112","2010",5,0,0,NA,10.1,137,NA,1
"6000689","pir112","2010",5,0,0,NA,11.1,137,NA,1
"6000690","pir112","2010",5,0,0,NA,10,137,NA,1
"6000901","pir96","2010",7,58,8.29,NA,9.4,133,6,1
"6000907","pir153","2010",7,71,10.14,16.06,9.7,122,7,1
"6000908","pir153","2010",7,71,10.14,15.32,9,122,7,1
"6000909","pir153","2010",7,71,10.14,16.48,9.75,122,7,1
"6000910","pir153","2010",7,71,10.14,16.61,10.1,122,7,1
"6000911","pir153","2010",7,71,10.14,16.06,9.25,122,7,1
"6000912","pir153","2010",7,71,10.14,16.16,9.3,122,7,1
"6000914","pir202","2010",7,42,6,16.12,8.5,126,7,1
"6000915","pir202","2010",7,42,6,16.59,10.25,126,7,1
"6000916","pir202","2010",7,42,6,16.48,10.2,126,7,1
"6000917","pir202","2010",7,42,6,15.6,8.8,126,7,1
"6000918","pir202","2010",7,42,6,16.88,10.3,126,7,1
"6000919","pir202","2010",7,42,6,16.62,10,126,7,1
"6000920","pir202","2010",7,42,6,16.62,9.2,126,7,1
"6000921","pir6","2010",7,66,9.43,16.38,9.7,125,7,1
"6000922","pir6","2010",7,66,9.43,17.31,9.7,125,7,1
"6000923","pir6","2010",7,66,9.43,17.2,10.1,125,7,1
"6000924","pir6","2010",7,66,9.43,16.27,8.7,125,7,1
"6000925","pir6","2010",7,66,9.43,15.55,9.25,125,7,1
"6000926","pir6","2010",7,66,9.43,16.93,10.5,125,7,1
"6000927","pir6","2010",7,66,9.43,16.88,9.75,125,7,1
"6000928","pir73","2010",9,58,6.44,16.77,10.5,124,9,1
"6000929","pir73","2010",9,58,6.44,16.04,9.75,124,9,1
"6000930","pir73","2010",9,58,6.44,15.84,9.5,124,9,1
"6000931","pir73","2010",9,58,6.44,16.76,10.2,124,9,1
"6000932","pir73","2010",9,58,6.44,16.21,10.2,124,9,1
"6000933","pir73","2010",9,58,6.44,15.92,10,124,9,1
"6000934","pir73","2010",9,58,6.44,16.68,10.8,124,9,1
"6000935","pir73","2010",9,58,6.44,16.32,9.7,124,9,1
"6000936","pir73","2010",9,58,6.44,15.99,10.2,124,9,1
"6000937","pir87","2010",8,100,12.5,NA,8.1,125,8,1
"6000944","pir103","2010",6,78,13,NA,9.4,122,6,1
"6000945","pir103","2010",6,78,13,NA,9.6,122,6,1
"6000946","pir103","2010",6,78,13,NA,9.9,122,6,1
"6000953","pir155","2010",7,40,5.71,NA,8.6,134,NA,1
"6000954","pir155","2010",7,40,5.71,NA,7.1,134,NA,1
"6000955","pir155","2010",7,40,5.71,NA,9.7,134,NA,1
"6000956","pir155","2010",7,40,5.71,NA,9.5,134,NA,1
"6000957","pir155","2010",7,40,5.71,NA,9.6,134,NA,1
"6000974","pir138","2010",6,69,11.5,NA,10.4,134,NA,1
"6000975","pir138","2010",6,69,11.5,NA,9.6,134,NA,1
"6000976","pir138","2010",6,69,11.5,NA,10.7,134,NA,1
"6000978","pir93","2010",8,33,4.12,17.24,10.5,128,8,1
"6000979","pir93","2010",8,33,4.12,16.48,10.1,128,8,1
"6000980","pir93","2010",8,33,4.12,16.73,10.9,128,8,1
"6000981","pir93","2010",8,33,4.12,15.57,10.1,128,8,1
"6000982","pir93","2010",8,33,4.12,16.03,9.8,128,8,1
"6000983","pir93","2010",8,33,4.12,16.4,9.75,128,8,1
"6000984","pir93","2010",8,33,4.12,15.81,10.3,128,8,1
"6000985","pir93","2010",8,33,4.12,16.12,9.5,128,8,1
"6000986","pir90","2010",6,7,1.17,NA,10.6,131,NA,1
"6000987","pir90","2010",6,7,1.17,NA,10.5,131,NA,1
"6000988","pir90","2010",6,7,1.17,NA,9.8,131,NA,1
"6000989","pir90","2010",6,7,1.17,NA,10.9,131,NA,1
"6000990","pir90","2010",6,7,1.17,NA,10.5,131,NA,1
"6000991","pir90","2010",6,7,1.17,NA,9.9,131,NA,1
"6000998","pir24","2010",6,37,6.17,NA,9.9,137,5,1
"6400656","pir12","2011",5,5,1,16.36,9.5,117,4,1
"6400657","pir12","2011",5,5,1,16.36,9.5,117,4,1
"6400659","pir12","2011",5,5,1,16.27,9,117,4,1
"6400660","pir12","2011",5,5,1,16.71,9.75,117,4,1
"6400661","pir103","2011",6,63,10.5,15.47,10.5,119,5,1
"6400662","pir103","2011",6,63,10.5,16.44,10.5,119,5,1
"6400663","pir103","2011",6,63,10.5,15.76,9.75,119,5,1
"6400664","pir103","2011",6,63,10.5,16.41,10,119,5,1
"6400665","pir103","2011",6,63,10.5,15.25,10,119,5,1
"6400671","pir101","2011",8,69,8.62,16.24,8.5,120,8,1
"6400672","pir101","2011",8,69,8.62,16.37,9.2,120,8,1
"6400673","pir101","2011",8,69,8.62,16.5,8.7,120,8,1
"6400674","pir101","2011",8,69,8.62,16.24,9,120,8,1
"6400675","pir101","2011",8,69,8.62,16.4,8.7,120,8,1
"6400676","pir101","2011",8,69,8.62,16.56,8.7,120,8,1
"6400677","pir101","2011",8,69,8.62,16.66,9.3,120,8,1
"6400678","pir101","2011",8,69,8.62,16.3,8.6,120,8,1
"6400683","pir90","2011",7,30,4.29,15.96,10.5,118,7,1
"6400684","pir90","2011",7,30,4.29,16.4,10.25,118,7,1
"6400685","pir90","2011",7,30,4.29,16.01,10,118,7,1
"6400686","pir90","2011",7,30,4.29,15.84,9.5,118,7,1
"6400687","pir90","2011",7,30,4.29,17.04,10,118,7,1
"6400688","pir90","2011",7,30,4.29,16.98,9.5,118,7,1
"6400689","pir90","2011",7,30,4.29,16.52,10.5,118,7,1
"6400690","pir24","2011",5,10,2,16.93,10.75,123,5,1
"6400691","pir24","2011",5,10,2,16.07,10,123,5,1
"6400692","pir24","2011",5,10,2,16.51,9,123,5,1
"6400693","pir24","2011",5,10,2,16.69,10,123,5,1
"6400700","pir29","2011",8,61,7.62,16.77,9.5,116,8,1
"6401176","pir119","2010",6,50,8.33,16.48,9.8,122,6,1
"6401177","pir119","2010",6,50,8.33,17.03,9.4,122,6,1
"6401178","pir119","2010",6,50,8.33,16.65,9.8,122,6,1
"6401179","pir119","2010",6,50,8.33,16.03,9.6,122,6,1
"6401180","pir119","2010",6,50,8.33,16.57,9.5,122,6,1
"6401181","pir119","2010",6,50,8.33,16.64,9.2,122,6,1
"6401198","pir96","2010",7,58,8.29,NA,9.3,133,6,1
"6401199","pir96","2010",7,58,8.29,NA,9.4,133,6,1
"6401200","pir96","2010",7,58,8.29,NA,9,133,6,1
"6401201","pir65","2010",7,81,11.57,NA,9.7,128,6,1
"6401202","pir65","2010",7,81,11.57,NA,10,128,6,1
"6401203","pir65","2010",7,81,11.57,NA,10,128,6,1
"6401204","pir65","2010",7,81,11.57,NA,9.8,128,6,1
"6401205","pir65","2010",7,81,11.57,NA,9.7,128,6,1
"6401207","pir65","2010",7,81,11.57,NA,10,128,6,1
"6401208","pir89","2010",6,58,9.67,NA,9.4,121,NA,1
"6401209","pir89","2010",6,58,9.67,NA,8.5,121,NA,1
"6401210","pir89","2010",6,58,9.67,NA,8.4,121,NA,1
"6401211","pir89","2010",6,58,9.67,NA,8.8,121,NA,1
"6401212","pir89","2010",6,58,9.67,NA,8.6,121,NA,1
"6401213","pir89","2010",6,58,9.67,NA,9.2,121,NA,1
"6401214","pir107","2010",6,36,6,NA,9.6,130,5,1
"6401215","pir107","2010",6,36,6,NA,10,130,5,1
"6401216","pir107","2010",6,36,6,NA,9.8,130,5,1
"6401217","pir107","2010",6,36,6,NA,10.1,130,5,1
"6401218","pir107","2010",6,36,6,NA,9.7,130,5,1
"6401366","pir53","2010",7,22,3.14,16,9.8,121,6,1
"6401367","pir53","2010",7,22,3.14,15.7,9.7,121,6,1
"6401368","pir53","2010",7,22,3.14,15.1,10.6,121,6,1
"6401369","pir53","2010",7,22,3.14,16.5,9.4,121,6,1
"6401370","pir53","2010",7,22,3.14,15.9,10.2,121,6,1
"6401371","pir53","2010",7,22,3.14,16,9.6,121,6,1
